filename,start_time,end_time,confidence,scientific_name,primary_label
H8920_20230519_133500.ogg,48.0,51.0,0.9581651091575624,,
H21_20230429_193500.ogg,6.0,9.0,0.974657952785492,,
H69_20230505_232500.ogg,33.0,36.0,0.9620941877365112,,
H69_20230505_232500.ogg,36.0,39.0,0.987782061100006,,
H69_20230505_232500.ogg,39.0,42.0,0.9974358677864076,,
H69_20230505_232500.ogg,42.0,45.0,0.9611243605613708,,
H69_20230505_232500.ogg,45.0,48.0,0.9754672646522522,,
H37_20230504_124000.ogg,30.0,33.0,0.9712274670600892,,
H20_20230426_175500.ogg,12.0,15.0,0.9574860334396362,,
H19_20230501_143500.ogg,6.0,9.0,0.967357873916626,,
H19_20230501_143500.ogg,15.0,18.0,0.9646922945976256,,
H02_20230504_092000.ogg,21.0,24.0,0.9719835519790648,,
H88_20230426_182000.ogg,24.0,27.0,0.959754467010498,,
H88_20230426_182000.ogg,27.0,30.0,0.9688361883163452,,
H20_20230428_172000.ogg,18.0,21.0,0.9621279835700988,,
H63_20230505_122500.ogg,6.0,9.0,0.9701683521270752,,
H63_20230505_122500.ogg,33.0,36.0,0.9781898856163024,,
H29_20230508_140000.ogg,0.0,3.0,0.9642754197120668,,
H02_20230514_071500.ogg,30.0,33.0,0.9833388328552246,,
H07_20230501_151000.ogg,9.0,12.0,0.9991558790206908,,
H8920_20230519_121000.ogg,15.0,18.0,0.9923055768013,,
H8920_20230519_121000.ogg,24.0,27.0,0.9612458348274232,,
H8920_20230519_121000.ogg,30.0,33.0,0.9729252457618712,,
H77_20230421_032000.ogg,0.0,3.0,0.959309697151184,,
H20_20230419_171500.ogg,3.0,6.0,0.9743845462799072,,
H8920_20230502_092500.ogg,6.0,9.0,0.9846593141555786,,
H8920_20230502_092500.ogg,15.0,18.0,0.9979856014251708,,
H8920_20230502_092500.ogg,21.0,24.0,0.993613064289093,,
H8920_20230502_092500.ogg,36.0,39.0,0.9790701866149902,,
H8920_20230502_092500.ogg,42.0,45.0,0.973236083984375,,
H8920_20230502_092500.ogg,48.0,51.0,0.9933666586875916,,
H19_20230509_151500.ogg,12.0,15.0,0.9922667145729064,,
O203_20230507_150500.ogg,45.0,48.0,0.9566737413406372,,
H19_20230511_075500.ogg,21.0,24.0,0.967574954032898,,
H77_20230507_093500.ogg,21.0,24.0,0.9679507613182068,,
H8920_20230501_130000.ogg,9.0,12.0,0.9757091999053956,,
O203_20230427_115500.ogg,51.0,54.0,0.9531763792037964,,
O203_20230427_104500.ogg,45.0,48.0,0.9842991828918456,,
O203_20230427_104500.ogg,51.0,54.0,0.980156421661377,,
H11_20230503_174000.ogg,0.0,3.0,0.983732521533966,,
H11_20230503_174000.ogg,3.0,6.0,0.9976515173912048,,
H11_20230503_174000.ogg,6.0,9.0,0.99608314037323,,
H11_20230503_174000.ogg,9.0,12.0,0.995779514312744,,
H11_20230503_174000.ogg,12.0,15.0,0.986083209514618,,
H11_20230503_174000.ogg,15.0,18.0,0.9874680042266846,,
H11_20230503_174000.ogg,18.0,21.0,0.9987866282463074,,
H11_20230503_174000.ogg,21.0,24.0,0.9972426891326904,,
H11_20230503_174000.ogg,24.0,27.0,0.9975577592849731,,
H11_20230503_174000.ogg,30.0,33.0,0.986758291721344,,
H11_20230503_174000.ogg,39.0,42.0,0.9809826016426086,,
H11_20230503_174000.ogg,42.0,45.0,0.9948200583457948,,
H11_20230503_174000.ogg,45.0,48.0,0.9981743097305298,,
H11_20230503_174000.ogg,51.0,54.0,0.9938235282897948,,
H71_20230512_151000.ogg,3.0,6.0,0.9579992294311525,,
H21_20230511_165500.ogg,15.0,18.0,0.9704922437667848,,
H21_20230511_165500.ogg,27.0,30.0,0.9771544337272644,,
H84_20230518_114500.ogg,30.0,33.0,0.975418984889984,,
H8920_20230429_115500.ogg,3.0,6.0,0.9833885431289672,,
H8920_20230429_115500.ogg,18.0,21.0,0.953252613544464,,
H8920_20230429_115500.ogg,24.0,27.0,0.9943748712539672,,
H8920_20230429_115500.ogg,51.0,54.0,0.959192991256714,,
H19_20230430_111000.ogg,0.0,3.0,0.9646710753440856,,
H19_20230430_111000.ogg,9.0,12.0,0.9980216026306152,,
H19_20230430_111000.ogg,45.0,48.0,0.9996869564056396,,
H19_20230430_111000.ogg,54.0,57.0,0.9991703033447266,,
H92_20230425_100000.ogg,54.0,57.0,0.9546042680740356,,
H18_20230422_131000.ogg,15.0,18.0,0.9527829885482788,,
H94_20230502_194500.ogg,18.0,21.0,0.9562515020370485,,
H78_20230511_093500.ogg,15.0,18.0,0.961253583431244,,
H21_20230502_144500.ogg,21.0,24.0,0.9548596143722534,,
H21_20230502_144500.ogg,48.0,51.0,0.9525696039199828,,
H03_20230428_125000.ogg,48.0,51.0,0.9563254714012146,,
H03_20230428_125000.ogg,54.0,57.0,0.9575058221817015,,
H16_20230504_113500.ogg,48.0,51.0,0.9805282950401306,,
